Mawar Apotik Bumi Makmur Sehat Sejahtera,Jl. Gedung Pendek Komplek 10 Kota/Kabupaten SERUYAN Provinsi KALIMANTAN TENGAH,POINT(112.39356164891772 -2.9844908169163764),Alex Hill Wilson,31081710/472895/381833,1098311504020,mawar-apotik-bumi-makmur-sehat-sejahtera,3
Sejahtera Surya Medic Tenaga Medik Pharma,Jl. Jeruk Sejahtera Cluster 79 Kota/Kabupaten KEPULAUAN MERANTI Provinsi RIAU,POINT(102.40923288987192 1.202406942645025),Jason Johnson Brown,4105142/8210647/3110133,495911586309,sejahtera-surya-medic-tenaga-medik-pharma,510
Terang Bahagia Makmur Sejahtera Medika Apotek,Jl. Apel Cerah Daerah 97 Kota/Kabupaten BANJARNEGARA Provinsi JAWA TENGAH,POINT(109.51451724246536 -7.496314547267956),Brittany Adams Smith,3180010/1029970/368447,685961573708,terang-bahagia-makmur-sejahtera-medika-apotek,737
Bahagia Obat Farmasi Surya Medika Apotek,Jl. Duku Cepat Komplek 100 Kota/Kabupaten KEPULAUAN MERANTI Provinsi RIAU,POINT(103.01509327404078 0.9298655442648052),Mark Lewis Brown,198936/262981/835603,4510455108325,bahagia-obat-farmasi-surya-medika-apotek,588
Tubuh Kimia Bakti Murni Farma Medik,Jl. Mangga Cermat Cluster 25 Kota/Kabupaten MERAUKE Provinsi PAPUA,POINT(137.99328004965713 -8.171147460407093),Jessica Smith Smith,177984/3710620/381399,202014871826,tubuh-kimia-bakti-murni-farma-medik,40
Jaya Sehat Kimia Berkah Jaya Medik,Jl. Gunung Pintar Daerah 45 Kota/Kabupaten KEPULAUAN MERANTI Provinsi RIAU,POINT(102.24570751033072 1.3747097311685526),Katie Adams White,239819/2406103/913574,8103269304104,jaya-sehat-kimia-berkah-jaya-medik,642
Prima Lestari Berkah Bahagia Medika Bersama,Jl. Sirih Pendek Daerah 89 Kota/Kabupaten KEPULAUAN SELAYAR Provinsi SULAWESI SELATAN,POINT(121.77109207128404 -7.368438441778984),Jason Taylor Davis,498171/271754/633995,1007108283118,prima-lestari-berkah-bahagia-medika-bersama,862
Lestari Apotik Berkah Farmasi Sejahtera Sehat,Jl. Mangga Indah Cluster 39 Kota/Kabupaten KATINGAN Provinsi KALIMANTAN TENGAH,POINT(112.13901144328676 -0.9075882170776914),Jessica Harris Thomas,202991/602360/422032,806001595906,lestari-apotik-berkah-farmasi-sejahtera-sehat,780
Berkah Prima Badan Harmoni Apotik Pharm,Jl. Tembok Kecil Daerah 61 Kota/Kabupaten PULAU TALIABU Provinsi MALUKU UTARA,POINT(124.70288160516458 -1.890685498570424),Mark Jones Johnson,10561014/120638/2639710,41046181031069,berkah-prima-badan-harmoni-apotik-pharm,945
Bintang Badan Tenaga Jaya Medika Sejahtera,Jl. Pisang Kecil Cluster 5 Kota/Kabupaten NABIRE Provinsi PAPUA,POINT(135.0178140118488 -3.354773034097021),Katie White Taylor,1931061/895200/3573510,8760647101588,bintang-badan-tenaga-jaya-medika-sejahtera,408
Prima Harmoni Berkah Nusantara Sejahtera Apotek,Jl. Duku Tinggi Daerah 70 Kota/Kabupaten BATANGHARI Provinsi JAMBI,POINT(103.40527488575935 -2.2387948375375952),David Clark Thomas,140518/719282/333236,931283091092,prima-harmoni-berkah-nusantara-sejahtera-apotek,96
Jaya Sentorsa Tubuh Medical Pharma Pharm,Jl. Ikan Indah Komplek 15 Kota/Kabupaten SERAM BAGIAN TIMUR Provinsi MALUKU,POINT(130.1424389601756 -3.3661822114461),Mark Carter Brown,669618/720000/585338,10820241272101,jaya-sentorsa-tubuh-medical-pharma-pharm,876
Apotik Sejahtera Resep Terang Apotik Bersama,Jl. Sirih Sari Wilayah 41 Kota/Kabupaten ACEH TIMUR Provinsi ACEH,POINT(97.51877148312508 4.804331368045764),Matt Nelson Williams,761191/411229/635864,80100813281069,apotik-sejahtera-resep-terang-apotik-bersama,127
Indah Bintang Amanah Makmur Pharm Sejahtera,Jl. Jeruk Besar Wilayah 97 Kota/Kabupaten BONE Provinsi SULAWESI SELATAN,POINT(120.24036753568552 -4.602910009359578),Michael Carter Moore,612297/528411/572309,438022538312,indah-bintang-amanah-makmur-pharm-sejahtera,18
Farmasi Harmoni Bakti Toko Medik Farma,Jl. Kucing Tinggi Daerah 71 Kota/Kabupaten MIMIKA Provinsi PAPUA,POINT(135.33127618214775 -4.267536189284089),David Carter Martinez,2103311/524206/331602,358100310179100,farmasi-harmoni-bakti-toko-medik-farma,25
Resep Sentorsa Amanah Apotik Medika Pharm,Jl. Kucing Tinggi Wilayah 42 Kota/Kabupaten KUTAI TIMUR Provinsi KALIMANTAN TIMUR,POINT(116.18978087536289 1.3824679232194177),David Clark Martin,610706/758221/763972,1032916162880,resep-sentorsa-amanah-apotik-medika-pharm,944
Obat Toko Tubuh Prima Bersama Jaya,Jl. Ikan Pintar Wilayah 43 Kota/Kabupaten PEGUNUNGAN BINTANG Provinsi PAPUA,POINT(140.3163799173436 -4.867294658800599),Allison Lewis Smith,1439102/262226/7753410,240891035003,obat-toko-tubuh-prima-bersama-jaya,652
Bintang Resep Lestari Medic Pharma Sejahtera,Jl. Kebun Sari Cluster 4 Kota/Kabupaten YAHUKIMO Provinsi PAPUA,POINT(139.87893750521775 -4.144740153931717),Allison Johnson Thomas,815755/424268/933331,2161301068419,bintang-resep-lestari-medic-pharma-sejahtera,471
Lestari Amanah Tubuh Prima Jaya Sejahtera,Jl. Jeruk Pendek Blok 46 Kota/Kabupaten LAMPUNG SELATAN Provinsi LAMPUNG,POINT(105.37131564830791 -5.266993420890982),Allison Jackson Thomas,281705/8102714/323609,997008044710,lestari-amanah-tubuh-prima-jaya-sejahtera,741
Medic Obat Apotik Mutiara Apotik Pharm,Jl. Tembok Sari Daerah 60 Kota/Kabupaten KUTAI TIMUR Provinsi KALIMANTAN TIMUR,POINT(116.4821036393032 1.2455006118163183),Emily Clark Jackson,8651061/8892410/424503,9083831102854,medic-obat-apotik-mutiara-apotik-pharm,414
Lestari Medical Terang Prima Bersama Apotek,Jl. Kebun Pintar Komplek 57 Kota/Kabupaten TELUK BINTUNI Provinsi PAPUA BARAT,POINT(133.20897259584927 -2.4422710838680857),David Hill Miller,1107966/72101087/32101051,2585305108158,lestari-medical-terang-prima-bersama-apotek,529
Obat Indah Makmur Resep Sejahtera Apotek,Jl. Kebun Pendek Daerah 8 Kota/Kabupaten BARITO UTARA Provinsi KALIMANTAN TENGAH,POINT(115.1036120788913 -0.3534714234511309),Ashley Adams Williams,3171039/866823/304322,511360978550,obat-indah-makmur-resep-sejahtera-apotek,580
Cemerlang Tenaga Terang Indah Sehat Bersama,Jl. Gunung Pendek Komplek 2 Kota/Kabupaten LABUHANBATU UTARA Provinsi SUMATERA UTARA,POINT(99.44262337141195 2.4444628458464117),Lauren Thomas Anderson,1092817/5821058/10310659,2101189077435,cemerlang-tenaga-terang-indah-sehat-bersama,267
Tenaga Amanah Resep Badan Pharm Medik,Jl. Mangga Tinggi Wilayah 5 Kota/Kabupaten HALMAHERA TENGAH Provinsi MALUKU UTARA,POINT(128.41963534580069 0.4570202771756335),Steve Lewis Brown,21010134/2210980/333718,423017529580,tenaga-amanah-resep-badan-pharm-medik,487
Sehat Surya Bintang Tubuh Pharma Farma,Jl. Gajah Pintar Blok 45 Kota/Kabupaten ROKAN HILIR Provinsi RIAU,POINT(100.9229014299354 2.1296935050137566),Alex Williams Wilson,78105110/808212/316135,5810051216370,sehat-surya-bintang-tubuh-pharma-farma,491
Terang Surya Surya Sehat Farma Medika,Jl. Ikan Tinggi Daerah 30 Kota/Kabupaten LABUHANBATU UTARA Provinsi SUMATERA UTARA,POINT(99.50561645168057 2.1608970673214625),Rachel Lewis Wilson,525011/7521020/3310439,21021041093681,terang-surya-surya-sehat-farma-medika,949
Tenaga Jaya Tubuh Surya Sejahtera Medika,Jl. Kucing Kecil Blok 42 Kota/Kabupaten BOVEN DIGOEL Provinsi PAPUA,POINT(140.8612378276768 -5.47729917892533),Chris Lewis Moore,985114/5321006/991333,141893108729,tenaga-jaya-tubuh-surya-sejahtera-medika,973
Medic Jaya Bakti Medical Pharm Sejahtera,Jl. Mangga Indah Wilayah 80 Kota/Kabupaten BERAU Provinsi KALIMANTAN TIMUR,POINT(117.31984645447602 1.5512060382040342),Chris Brown Moore,101501/410823/2311038,350158580618,medic-jaya-bakti-medical-pharm-sejahtera,377
