Toko Bahagia Tubuh Medic Medika Jaya,Jl. Tembok Cermat Daerah 96 Kota/Kabupaten HALMAHERA BARAT Provinsi MALUKU UTARA,POINT(127.6567128309563 1.459048281011576),Sarah Lewis Davis,241253/129417/301800,80419500108103,toko-bahagia-tubuh-medic-medika-jaya,62
Bintang Makmur Jaya Bakti Bersama Farma,Jl. Ikan Cepat Cluster 52 Kota/Kabupaten BANTUL Provinsi DAERAH ISTIMEWA YOGYAKARTA,POINT(110.46947710770245 -7.899740507596141),John White Harris,11096110/10108242/352119,1010531101440810,bintang-makmur-jaya-bakti-bersama-farma,959
Jaya Surya Prima Nusantara Bersama Sejahtera,Jl. Kucing Pintar Wilayah 28 Kota/Kabupaten OGAN KOMERING ILIR Provinsi SUMATERA SELATAN,POINT(104.83457836923532 -3.133977202691326),Rachel Jones Anderson,8162710/9109372/411343,2468110750472,jaya-surya-prima-nusantara-bersama-sejahtera,3
Bakti Farmasi Jaya Murni Sehat Medik,Jl. Mangga Kecil Komplek 62 Kota/Kabupaten SIAK Provinsi RIAU,POINT(102.36087161195096 0.7125722116988733),Emily Nelson Harris,648911/972264/1410434,707651800084,bakti-farmasi-jaya-murni-sehat-medik,129
Obat Surya Bakti Tubuh Jaya Medika,Jl. Mangga Kecil Komplek 38 Kota/Kabupaten NABIRE Provinsi PAPUA,POINT(134.94755678546474 -3.4835842267024297),Jessica Roberts Garcia,283411/242792/31001020,918981362903,obat-surya-bakti-tubuh-jaya-medika,29
Bintang Resep Cemerlang Jaya Pharma Farma,Jl. Kota Cermat Blok 23 Kota/Kabupaten PATI Provinsi JAWA TENGAH,POINT(111.16924409186764 -6.680946025492967),Matt Lewis Wilson,522179/7210583/10533104,3080284910610,bintang-resep-cemerlang-jaya-pharma-farma,174
Toko Mawar Murni Tenaga Sejahtera Sehat,Jl. Mangga Indah Komplek 85 Kota/Kabupaten TOBA SAMOSIR Provinsi SUMATERA UTARA,POINT(99.39183363199648 2.495856676001166),Brittany Nelson Wilson,1012202/532257/207503,240994084124,toko-mawar-murni-tenaga-sejahtera-sehat,228
Farmasi Jaya Badan Harmoni Sejahtera Jaya,Jl. Sawah Sari Daerah 67 Kota/Kabupaten LANDAK Provinsi KALIMANTAN BARAT,POINT(109.423682599341 0.6641744026144991),Mark Clark Garcia,1017833/1010912/832645,291700650018,farmasi-jaya-badan-harmoni-sejahtera-jaya,58
Bintang Toko Tubuh Jaya Jaya Bersama,Jl. Pisang Pendek Daerah 14 Kota/Kabupaten BURU Provinsi MALUKU,POINT(126.32016390508332 -3.223662297102078),Emily Clark Miller,284210/1099213/930845,9512760107889,bintang-toko-tubuh-jaya-jaya-bersama,178
Farmasi Bakti Tenaga Makmur Jaya Pharma,Jl. Pisang Cepat Blok 12 Kota/Kabupaten KEDIRI Provinsi JAWA TIMUR,POINT(111.96356462682296 -7.691868467710388),Alex Carter Robinson,4119107/96210610/542318,476710675108,farmasi-bakti-tenaga-makmur-jaya-pharma,260
Farmasi Prima Surya Bahagia Pharma Sejahtera,Jl. Kota Pendek Komplek 39 Kota/Kabupaten ACEH TENGAH Provinsi ACEH,POINT(96.61195601536848 4.537776691093082),Tom Jackson Miller,369161/722729/109318,888960114831,farmasi-prima-surya-bahagia-pharma-sejahtera,38
Sentorsa Nusantara Murni Berkah Bersama Apotik,Jl. Sirih Indah Daerah 30 Kota/Kabupaten ASMAT Provinsi PAPUA,POINT(137.92808667205375 -5.006219471435323),Megan Thomas Anderson,109656/158192/798333,1007685068123,sentorsa-nusantara-murni-berkah-bersama-apotik,583
Sejahtera Lestari Surya Apotik Pharma Medika,Jl. Ikan Cepat Blok 80 Kota/Kabupaten KEPULAUAN TALAUD Provinsi SULAWESI UTARA,POINT(126.7852611277338 4.140047347808752),Jessica Clark Taylor,951248/575229/543720,280099977101,sejahtera-lestari-surya-apotik-pharma-medika,744
Mutiara Terang Sejahtera Medic Jaya Pharma,Jl. Gedung Sejahtera Blok 26 Kota/Kabupaten KOTAWARINGIN BARAT Provinsi KALIMANTAN TENGAH,POINT(111.30368686499564 -2.3730881697547463),Alex White Anderson,904183/732545/306501,7508101481864,mutiara-terang-sejahtera-medic-jaya-pharma,27
Sentorsa Lestari Sejahtera Farmasi Pharm Sejahtera,Jl. Apel Kecil Wilayah 47 Kota/Kabupaten BUOL Provinsi SULAWESI TENGAH,POINT(121.15023351227578 0.8406475525335075),Alex Williams Williams,144239/952553/534363,628945817040,sentorsa-lestari-sejahtera-farmasi-pharm-sejahtera,543
Medical Terang Surya Nusantara Sehat Pharma,Jl. Mangga Tinggi Wilayah 40 Kota/Kabupaten INTAN JAYA Provinsi PAPUA,POINT(136.84803475602544 -3.2785002521803506),Jessica Williams White,854771/267932/175431,103570185849,medical-terang-surya-nusantara-sehat-pharma,588
Resep Sentorsa Terang Amanah Apotik Apotek,Jl. Apel Indah Komplek 100 Kota/Kabupaten MERAUKE Provinsi PAPUA,POINT(138.5073242559411 -8.287933875521873),Jessica Hill Martin,6105416/392223/4010433,10913010981369,resep-sentorsa-terang-amanah-apotik-apotek,879
Badan Sentorsa Mawar Murni Pharma Bersama,Jl. Rambutan Pendek Komplek 28 Kota/Kabupaten MAHAKAM ULU Provinsi KALIMANTAN TIMUR,POINT(114.67015025800194 0.8140922943375433),Sarah Anderson Harris,401717/2210864/5510314,675118305406,badan-sentorsa-mawar-murni-pharma-bersama,694
Berkah Sehat Nusantara Bahagia Jaya Sehat,Jl. Kuda Cermat Wilayah 15 Kota/Kabupaten MAMBERAMO RAYA Provinsi PAPUA,POINT(137.4655457189537 -2.779958025266792),Allison Taylor Williams,3101542/415225/9732103,525910708712,berkah-sehat-nusantara-bahagia-jaya-sehat,53
Murni Indah Harmoni Terang Pharma Medika,Jl. Gedung Besar Wilayah 8 Kota/Kabupaten BANJAR Provinsi KALIMANTAN SELATAN,POINT(115.03520054290176 -3.3871556237857225),Sarah Taylor Miller,1519109/152288/930243,1084411933904,murni-indah-harmoni-terang-pharma-medika,338
Prima Bumi Badan Murni Sehat Apotek,Jl. Tembok Cepat Blok 41 Kota/Kabupaten OGAN KOMERING ULU TIMUR Provinsi SUMATERA SELATAN,POINT(104.73521342803384 -3.731319842986536),Jason Nelson Martinez,8175210/554692/312963,614181880700,prima-bumi-badan-murni-sehat-apotek,342
Jaya Indah Amanah Toko Jaya Sejahtera,Jl. Gedung Indah Wilayah 7 Kota/Kabupaten BANYUASIN Provinsi SUMATERA SELATAN,POINT(104.42619955052604 -1.750134808973101),Brittany Smith Thompson,1100191/200992/552623,39108100144647,jaya-indah-amanah-toko-jaya-sejahtera,198
Bintang Kimia Jaya Apotik Bersama Apotek,Jl. Pisang Jenius Cluster 65 Kota/Kabupaten AGAM Provinsi SUMATERA BARAT,POINT(99.8813878310971 -0.3395282138595199),Sarah Hill White,975317/267826/103101410,7562104097811,bintang-kimia-jaya-apotik-bersama-apotek,531
Badan Berkah Terang Bumi Medik Medika,Jl. Apel Cermat Blok 49 Kota/Kabupaten BOLAANG MONGONDOW Provinsi SULAWESI UTARA,POINT(124.26448399047136 0.796311970091848),Brittany White Robinson,11049100/277544/833843,1107200107218,badan-berkah-terang-bumi-medik-medika,626
