Bintang Indah Apotik Farmasi Sejahtera Pharm,Jl. Kucing Cermat Cluster 90 Kota/Kabupaten GROBOGAN Provinsi JAWA TENGAH,POINT(110.64514080653564 -7.207572976620739),Mark Williams Martin,158865/292550/699381,3710306810803,bintang-indah-apotik-farmasi-sejahtera-pharm,722
Toko Prima Mutiara Cemerlang Sehat Pharm,Jl. Sirih Sejahtera Cluster 8 Kota/Kabupaten TAPANULI SELATAN Provinsi SUMATERA UTARA,POINT(99.53913624052632 1.93649275648076),Brittany Williams Davis,5311100/226827/5331011,1909748352110,toko-prima-mutiara-cemerlang-sehat-pharm,420
Toko Indah Tubuh Jaya Farma Bersama,Jl. Gajah Cepat Wilayah 34 Kota/Kabupaten KEPULAUAN ARU Provinsi MALUKU,POINT(134.71165216021038 -6.088160655650164),Jessica Williams Miller,10131004/5100231/527537,984192072048,toko-indah-tubuh-jaya-farma-bersama,755
Makmur Cemerlang Lestari Amanah Medik Apotek,Jl. Gunung Besar Komplek 4 Kota/Kabupaten MALUKU TENGGARA Provinsi MALUKU,POINT(132.7605419993294 -5.934740536324832),Katie White Martinez,971256/132780/6831510,10858601141310,makmur-cemerlang-lestari-amanah-medik-apotek,117
Mawar Bakti Lestari Jaya Pharm Medika,Jl. Sirih Cepat Komplek 35 Kota/Kabupaten TABALONG Provinsi KALIMANTAN SELATAN,POINT(115.5983389523022 -1.3874368384746667),David White Smith,1210673/287322/3406310,2313181053302,mawar-bakti-lestari-jaya-pharm-medika,693
Mutiara Tubuh Sehat Lestari Pharm Sehat,Jl. Mangga Indah Daerah 77 Kota/Kabupaten BOJONEGORO Provinsi JAWA TIMUR,POINT(112.04087293903548 -7.263221380622937),Steve Brown Smith,405321/527628/720308,1037560981909,mutiara-tubuh-sehat-lestari-pharm-sehat,166
Bakti Amanah Jaya Medic Farma Bersama,Jl. Kebun Cerah Daerah 45 Kota/Kabupaten BENGKAYANG Provinsi KALIMANTAN BARAT,POINT(108.96088710115212 0.7777942775322693),Ashley Carter Harris,594813/3451024/319510,910814102500910,bakti-amanah-jaya-medic-farma-bersama,370
Amanah Resep Tenaga Sejahtera Sehat Apotik,Jl. Ikan Indah Blok 76 Kota/Kabupaten BURU Provinsi MALUKU,POINT(127.04940870097542 -3.5142057046087523),Steve Taylor Wilson,344137/2261100/839356,892786560514,amanah-resep-tenaga-sejahtera-sehat-apotik,553
Prima Prima Harmoni Bintang Sejahtera Sehat,Jl. Ikan Sejahtera Komplek 57 Kota/Kabupaten KETAPANG Provinsi KALIMANTAN BARAT,POINT(110.25648791016846 -1.4184787239289598),David Harris Smith,1038110/526544/975436,205100071810,prima-prima-harmoni-bintang-sejahtera-sehat,190
Tubuh Badan Kimia Tenaga Jaya Medik,Jl. Durian Besar Wilayah 61 Kota/Kabupaten MURUNG RAYA Provinsi KALIMANTAN TENGAH,POINT(114.32880848002917 -0.2910829497640623),Jessica Taylor White,1105995/240238/5176103,81106109105690,tubuh-badan-kimia-tenaga-jaya-medik,134
Jaya Resep Toko Surya Apotek Medika,Jl. Jeruk Indah Cluster 82 Kota/Kabupaten TASIKMALAYA Provinsi JAWA BARAT,POINT(108.29834823586988 -7.664427998382543),Ashley Jones Johnson,1161019/4191012/310849,19127839510010,jaya-resep-toko-surya-apotek-medika,346
Tubuh Obat Indah Nusantara Sejahtera Pharma,Jl. Kebun Cerdas Cluster 19 Kota/Kabupaten KAPUAS HULU Provinsi KALIMANTAN BARAT,POINT(111.8133393684094 0.6071928999339011),Ashley White Jackson,73110107/222629/3121046,271079285181,tubuh-obat-indah-nusantara-sejahtera-pharma,890
Kimia Nusantara Toko Bahagia Medik Sejahtera,Jl. Duku Sejahtera Wilayah 4 Kota/Kabupaten BARITO TIMUR Provinsi KALIMANTAN TENGAH,POINT(115.11955209038234 -1.7416327376096152),Matt Johnson Williams,616009/6225104/239688,10410910817846,kimia-nusantara-toko-bahagia-medik-sejahtera,588
Bakti Indah Jaya Amanah Medik Farma,Jl. Kebun Tinggi Komplek 38 Kota/Kabupaten BULUNGAN Provinsi KALIMANTAN UTARA,POINT(116.91979541566928 3.1940613167253584),Jason Carter Taylor,512528/286463/831710,81089102133205,bakti-indah-jaya-amanah-medik-farma,49
Murni Surya Medic Bahagia Pharma Sejahtera,Jl. Gedung Cermat Blok 25 Kota/Kabupaten TAMBRAUW Provinsi PAPUA BARAT,POINT(133.10297120631108 -1.1655284161360149),Steve Taylor Brown,611693/1062822/1030848,511900428189,murni-surya-medic-bahagia-pharma-sejahtera,10
Prima Mutiara Indah Obat Pharm Farma,Jl. Apel Jenius Wilayah 95 Kota/Kabupaten BELITUNG Provinsi KEPULAUAN BANGKA BELITUNG,POINT(107.77247441637871 -3.131376287167134),Alex Harris Martin,104993/277099/377329,103408106665110,prima-mutiara-indah-obat-pharm-farma,23
Bahagia Murni Medic Harmoni Bersama Medika,Jl. Kota Cerah Daerah 19 Kota/Kabupaten BURU Provinsi MALUKU,POINT(126.35467902201394 -3.274866618362988),Allison Williams Robinson,831926/162258/5610315,410169064860,bahagia-murni-medic-harmoni-bersama-medika,62
Jaya Amanah Bakti Bintang Medik Medika,Jl. Durian Sari Blok 9 Kota/Kabupaten TOJO UNA-UNA Provinsi SULAWESI TENGAH,POINT(121.66220964318192 -0.8209456090974729),David Lewis Taylor,329314/226821/3754410,5299681070410,jaya-amanah-bakti-bintang-medik-medika,414
Terang Indah Harmoni Medic Medika Sejahtera,Jl. Duku Sejahtera Cluster 59 Kota/Kabupaten TAMBRAUW Provinsi PAPUA BARAT,POINT(133.35405358180577 -1.176389792612225),Tom Lewis Taylor,1341103/9991062/61010603,299792156580,terang-indah-harmoni-medic-medika-sejahtera,171
Bakti Bintang Sentorsa Tubuh Apotek Pharm,Jl. Pisang Jenius Daerah 81 Kota/Kabupaten MANDAILING NATAL Provinsi SUMATERA UTARA,POINT(99.16461953185616 0.9187107830568112),Ashley Nelson Jackson,812313/122215/9751039,604479323918,bakti-bintang-sentorsa-tubuh-apotek-pharm,930
Tubuh Prima Bakti Badan Bersama Sejahtera,Jl. Kucing Pendek Komplek 40 Kota/Kabupaten MUARA ENIM Provinsi SUMATERA SELATAN,POINT(103.77155554033406 -3.5810763320978545),Steve Martinez Taylor,10410187/6210424/392743,2081018624520,tubuh-prima-bakti-badan-bersama-sejahtera,163
Sejahtera Lestari Makmur Badan Pharm Sejahtera,Jl. Apel Jenius Blok 98 Kota/Kabupaten TAMBRAUW Provinsi PAPUA BARAT,POINT(133.04783913394664 -0.9634274705533112),Jessica Clark Brown,311146/996524/635770,2981037947107,sejahtera-lestari-makmur-badan-pharm-sejahtera,342
Bumi Bintang Jaya Indah Apotik Pharm,Jl. Sawah Besar Cluster 80 Kota/Kabupaten PANIAI Provinsi PAPUA,POINT(136.2477376733479 -3.701448743335568),Sarah Martinez Anderson,4941110/958862/165345,403867440101,bumi-bintang-jaya-indah-apotik-pharm,657
Sentorsa Tenaga Toko Prima Bersama Sehat,Jl. Apel Cerah Cluster 46 Kota/Kabupaten ACEH TIMUR Provinsi ACEH,POINT(97.33293576674166 4.695211460018767),Rachel Nelson Robinson,823971/892163/903350,11850198101085,sentorsa-tenaga-toko-prima-bersama-sehat,83
Cemerlang Prima Berkah Makmur Farma Medik,Jl. Mangga Indah Blok 67 Kota/Kabupaten MALAKA Provinsi NUSA TENGGARA TIMUR,POINT(124.96460739761116 -9.40266854408042),Alex Williams Robinson,707361/169228/738552,408995014817,cemerlang-prima-berkah-makmur-farma-medik,266
Badan Farmasi Nusantara Surya Sejahtera Sehat,Jl. Rambutan Pendek Komplek 11 Kota/Kabupaten GROBOGAN Provinsi JAWA TENGAH,POINT(110.63451559617258 -7.102058751289407),Ashley Adams Moore,177193/261962/31041039,1023898190784,badan-farmasi-nusantara-surya-sejahtera-sehat,68
Makmur Apotik Nusantara Kimia Pharma Apotik,Jl. Anjing Pintar Wilayah 64 Kota/Kabupaten BARITO SELATAN Provinsi KALIMANTAN TENGAH,POINT(114.79301943749245 -2.489425747423054),Allison White Williams,41810102/4282910/3106276,80710889111009,makmur-apotik-nusantara-kimia-pharma-apotik,394
Surya Mutiara Apotik Kimia Sejahtera Medika,Jl. Jeruk Besar Daerah 30 Kota/Kabupaten KAMPAR Provinsi RIAU,POINT(100.77004684113363 -0.0751174500101807),Sarah Lewis Taylor,806761/775292/303319,120798818899,surya-mutiara-apotik-kimia-sejahtera-medika,177
Indah Makmur Sehat Jaya Pharma Farma,Jl. Duku Cermat Cluster 71 Kota/Kabupaten PACITAN Provinsi JAWA TIMUR,POINT(111.1760438958366 -8.270875353507583),Allison Harris Robinson,143712/2109421/31107107,8113610941102,indah-makmur-sehat-jaya-pharma-farma,446
Terang Jaya Amanah Sehat Pharm Apotik,Jl. Tembok Pintar Wilayah 74 Kota/Kabupaten PESISIR SELATAN Provinsi SUMATERA BARAT,POINT(100.88674302574869 -1.5648184578136703),Chris Jones Garcia,45104101/862114/4431002,797609080100,terang-jaya-amanah-sehat-pharm-apotik,691
Harmoni Bahagia Makmur Bumi Apotik Jaya,Jl. Gedung Kecil Komplek 49 Kota/Kabupaten FLORES TIMUR Provinsi NUSA TENGGARA TIMUR,POINT(122.80363300271802 -8.113890584643002),Emily Anderson Williams,691431/2209610/225913,10100441895083,harmoni-bahagia-makmur-bumi-apotik-jaya,630
Cemerlang Tenaga Prima Badan Apotek Farma,Jl. Durian Cepat Blok 41 Kota/Kabupaten TELUK BINTUNI Provinsi PAPUA BARAT,POINT(132.6679575389697 -2.171371439332175),Michael Williams Robinson,803148/248011/710093,8210706319458,cemerlang-tenaga-prima-badan-apotek-farma,402
Resep Tubuh Jaya Badan Sejahtera Apotik,Jl. Rambutan Tinggi Blok 42 Kota/Kabupaten SUKAMARA Provinsi KALIMANTAN TENGAH,POINT(110.94934813929716 -3.023076057583296),Michael White Anderson,1818109/624899/1031035,1237500899410,resep-tubuh-jaya-badan-sejahtera-apotik,396
Murni Prima Obat Badan Pharm Sejahtera,Jl. Apel Kecil Blok 7 Kota/Kabupaten SIMEULUE Provinsi ACEH,POINT(96.65247699873572 2.1198349628354),Jason Smith Jones,197076/2100058/93771010,531514238000,murni-prima-obat-badan-pharm-sejahtera,583
Jaya Sehat Farmasi Mutiara Apotik Sejahtera,Jl. Tembok Cepat Daerah 60 Kota/Kabupaten INDRAGIRI HILIR Provinsi RIAU,POINT(103.26885685217228 0.1563943873086231),Emily Martinez Smith,140414/590268/4110473,618501891979,jaya-sehat-farmasi-mutiara-apotik-sejahtera,41
Mutiara Harmoni Berkah Bumi Farma Sejahtera,Jl. Kebun Kecil Daerah 8 Kota/Kabupaten MUNA BARAT Provinsi SULAWESI TENGGARA,POINT(122.36171311723454 -4.815748265942626),Lauren Taylor Wilson,2160107/10110236/253481,850460501565,mutiara-harmoni-berkah-bumi-farma-sejahtera,385
Medical Prima Jaya Mawar Medik Bersama,Jl. Kebun Tinggi Cluster 88 Kota/Kabupaten PELALAWAN Provinsi RIAU,POINT(102.1794359373339 0.12040629863721),Katie Williams Johnson,610979/2510035/312274,681439814270,medical-prima-jaya-mawar-medik-bersama,572
Amanah Farmasi Tubuh Bahagia Pharma Sejahtera,Jl. Gajah Jenius Wilayah 72 Kota/Kabupaten MERAUKE Provinsi PAPUA,POINT(140.5339700933666 -6.87617568595234),Megan Jackson Miller,510902/702401/332820,181364054572,amanah-farmasi-tubuh-bahagia-pharma-sejahtera,382
Amanah Sentorsa Lestari Apotik Apotik Sejahtera,Jl. Apel Cerdas Blok 38 Kota/Kabupaten NAGAN RAYA Provinsi ACEH,POINT(96.38746603197066 3.874847861957948),John Thomas Robinson,111226/4021031/7106463,603210106083,amanah-sentorsa-lestari-apotik-apotik-sejahtera,131
Badan Obat Apotik Toko Pharm Sehat,Jl. Duku Pendek Daerah 38 Kota/Kabupaten YAHUKIMO Provinsi PAPUA,POINT(139.89071651500512 -4.554553803233174),Tom Taylor Miller,709551/226344/931443,8001062401840,badan-obat-apotik-toko-pharm-sehat,622
Bumi Sejahtera Surya Tubuh Bersama Jaya,Jl. Kebun Cerah Cluster 58 Kota/Kabupaten MURUNG RAYA Provinsi KALIMANTAN TENGAH,POINT(114.14618425304012 0.6221621981264924),Matt Martinez Thompson,692116/2108314/1041136,25103089310917,bumi-sejahtera-surya-tubuh-bersama-jaya,47
Tenaga Bahagia Sentorsa Mutiara Pharma Apotek,Jl. Kebun Jenius Komplek 29 Kota/Kabupaten BARITO UTARA Provinsi KALIMANTAN TENGAH,POINT(115.50664444633364 -1.2553688780882428),Michael Jackson Miller,5219910/592307/688033,210404481190,tenaga-bahagia-sentorsa-mutiara-pharma-apotek,342
Badan Surya Murni Jaya Medik Pharma,Jl. Sirih Sari Blok 47 Kota/Kabupaten KETAPANG Provinsi KALIMANTAN BARAT,POINT(110.56263145604058 -2.383919578976995),Katie Lewis Jackson,861446/232990/8410032,872803641111,badan-surya-murni-jaya-medik-pharma,526
Sejahtera Farmasi Jaya Berkah Pharma Jaya,Jl. Gajah Indah Cluster 31 Kota/Kabupaten EMPAT LAWANG Provinsi SUMATERA SELATAN,POINT(102.9633205119521 -3.880996085283997),Chris Jackson Martinez,638501/525913/964473,870317007112,sejahtera-farmasi-jaya-berkah-pharma-jaya,351
Sentorsa Jaya Sejahtera Farmasi Sejahtera Sehat,Jl. Kebun Tinggi Komplek 60 Kota/Kabupaten SINTANG Provinsi KALIMANTAN BARAT,POINT(111.15378547699794 0.6655647399510674),Emily Smith Williams,208771/121798/1016434,1006606219880,sentorsa-jaya-sejahtera-farmasi-sejahtera-sehat,101
Nusantara Sentorsa Toko Medic Medik Apotik,Jl. Jeruk Indah Wilayah 57 Kota/Kabupaten MERAUKE Provinsi PAPUA,POINT(140.9423488829495 -7.789669445281656),Michael Johnson Taylor,331411/656240/793400,4403173986010,nusantara-sentorsa-toko-medic-medik-apotik,611
Tubuh Bumi Amanah Berkah Sehat Sejahtera,Jl. Anjing Pendek Komplek 35 Kota/Kabupaten WONOGIRI Provinsi JAWA TENGAH,POINT(110.78943559039804 -7.879026379861644),Sarah Harris Robinson,534194/9562107/788387,7502861821008,tubuh-bumi-amanah-berkah-sehat-sejahtera,584
Harmoni Amanah Farmasi Berkah Medik Pharm,Jl. Duku Cerdas Wilayah 28 Kota/Kabupaten BANGGAI Provinsi SULAWESI TENGAH,POINT(122.42641720867044 -1.0832280738755848),Matt Jones Thompson,866341/1062082/3110242,941348190110,harmoni-amanah-farmasi-berkah-medik-pharm,501
Bahagia Toko Murni Indah Sehat Medik,Jl. Gajah Pintar Blok 16 Kota/Kabupaten ROKAN HILIR Provinsi RIAU,POINT(100.59775272922904 2.095862125486533),Ashley Hill Brown,174020/5722210/168935,18020101143107,bahagia-toko-murni-indah-sehat-medik,562
Tenaga Jaya Bahagia Lestari Apotik Apotek,Jl. Pisang Pintar Cluster 82 Kota/Kabupaten SINTANG Provinsi KALIMANTAN BARAT,POINT(112.5404060177039 -0.1557723603213201),Alex Jones Wilson,762651/9221032/3610343,812005198658,tenaga-jaya-bahagia-lestari-apotik-apotek,648
Kimia Sentorsa Surya Tubuh Medik Sejahtera,Jl. Gedung Indah Daerah 3 Kota/Kabupaten KETAPANG Provinsi KALIMANTAN BARAT,POINT(110.58594788502516 -0.6887318605346913),Megan Johnson Garcia,60110510/917207/372635,7647011003188,kimia-sentorsa-surya-tubuh-medik-sejahtera,202
Cemerlang Medic Apotik Surya Jaya Apotek,Jl. Jeruk Pintar Blok 26 Kota/Kabupaten KONAWE UTARA Provinsi SULAWESI TENGGARA,POINT(122.170436853296 -3.3316063140680603),Jason Anderson Jones,335138/419628/510103106,2170110060818,cemerlang-medic-apotik-surya-jaya-apotek,382
Farmasi Bahagia Jaya Jaya Jaya Pharm,Jl. Ikan Pendek Cluster 88 Kota/Kabupaten TOJO UNA-UNA Provinsi SULAWESI TENGAH,POINT(122.05284674569498 -0.2669080091774081),Emily Thomas Garcia,512058/271295/263845,853061158383,farmasi-bahagia-jaya-jaya-jaya-pharm,85
Bakti Sejahtera Medical Bumi Pharm Medik,Jl. Balai Besar Wilayah 32 Kota/Kabupaten KUTAI TIMUR Provinsi KALIMANTAN TIMUR,POINT(116.82081721221384 1.4064048473519186),Emily Taylor Jones,143021/126611/332646,8944907111045,bakti-sejahtera-medical-bumi-pharm-medik,386
Makmur Prima Nusantara Surya Pharma Bersama,Jl. Gedung Besar Daerah 12 Kota/Kabupaten KETAPANG Provinsi KALIMANTAN BARAT,POINT(110.23648341100652 -1.8357747153612485),Lauren Adams White,9811010/447426/828433,135422180361,makmur-prima-nusantara-surya-pharma-bersama,317
Sehat Medical Medic Nusantara Medika Pharma,Jl. Pisang Indah Wilayah 91 Kota/Kabupaten TANAH LAUT Provinsi KALIMANTAN SELATAN,POINT(114.67286613055056 -3.916308434646794),Lauren Anderson Thomas,9150910/128535/4033710,991638083087,sehat-medical-medic-nusantara-medika-pharma,233
Mawar Medic Makmur Murni Medik Apotek,Jl. Durian Tinggi Daerah 1 Kota/Kabupaten KOTAWARINGIN TIMUR Provinsi KALIMANTAN TENGAH,POINT(112.74707564858048 -1.7144023389128318),Sarah Martinez White,128000/10236108/797093,8840100441951,mawar-medic-makmur-murni-medik-apotek,582
Bakti Cemerlang Badan Jaya Medik Jaya,Jl. Tembok Sari Daerah 32 Kota/Kabupaten KOTAWARINGIN TIMUR Provinsi KALIMANTAN TENGAH,POINT(112.62600733687128 -2.434603854241354),Lauren Thomas Harris,881165/654062/1310264,1069008400139,bakti-cemerlang-badan-jaya-medik-jaya,180
Jaya Bintang Jaya Toko Pharma Apotek,Jl. Kota Pendek Komplek 96 Kota/Kabupaten TELUK BINTUNI Provinsi PAPUA BARAT,POINT(133.0166268807158 -2.1225604294479368),Mark Roberts Davis,3177109/7293102/374387,130365748158,jaya-bintang-jaya-toko-pharma-apotek,58
Lestari Prima Apotik Makmur Apotek Sejahtera,Jl. Gunung Cerah Cluster 8 Kota/Kabupaten BURU SELATAN Provinsi MALUKU,POINT(126.77971168508276 -3.677797155747432),Emily Anderson Taylor,575174/1074482/403431,68106410790104,lestari-prima-apotik-makmur-apotek-sejahtera,207
Prima Farmasi Apotik Medical Farma Medika,Jl. Tembok Cepat Komplek 88 Kota/Kabupaten MALUKU BARAT DAYA Provinsi MALUKU,POINT(126.13609195706462 -7.85386004950792),Matt Clark Jones,103504/21019210/129396,3048180108444,prima-farmasi-apotik-medical-farma-medika,104
Murni Makmur Amanah Indah Apotik Sejahtera,Jl. Rambutan Sejahtera Daerah 91 Kota/Kabupaten KAMPAR Provinsi RIAU,POINT(100.52338659922418 0.3802520131896187),Chris Carter Thomas,311500/3265100/4641033,1861000004512,murni-makmur-amanah-indah-apotik-sejahtera,134
Kimia Sehat Surya Lestari Jaya Farma,Jl. Balai Pintar Cluster 62 Kota/Kabupaten TELUK BINTUNI Provinsi PAPUA BARAT,POINT(133.13269943576137 -1.5433060306455282),John Parker Thomas,611482/975200/811363,71008161062184,kimia-sehat-surya-lestari-jaya-farma,129
